normalized_manufacturer,ticker,country_exchange_code,fuzzy_score,fuzzy_method,source
PIONEER SURGICAL TECHNOLOGIES,PRIVATE,PRIVATE,86,partial,fuzzy_match
E K INDUSTRIES,PRIVATE,PRIVATE,86,partial,fuzzy_match
EARLENS,PRIVATE,PRIVATE,86,partial,fuzzy_match
ALLCARE,GETIB,SE,86,partial,fuzzy_match
PREVENTICE TECHNOLOGIES,PRIVATE,PRIVATE,86,partial,fuzzy_match
BLUEGRASS VASCULAR TECHNOLOGIES,PRIVATE,PRIVATE,86,partial,fuzzy_match
LUMENDI,BSX,US,86,token_sort,fuzzy_match
NEURAXIS,PRIVATE,PRIVATE,86,partial,fuzzy_match
NEUROLOGICA,PRIVATE,PRIVATE,86,partial,fuzzy_match
NOWDIAGNOSTICS,ABT,US,86,partial,fuzzy_match
SURGICAL FUSION TECHNOLOGIS,PRIVATE,PRIVATE,86,partial,fuzzy_match
ORANTECH,ABT,US,86,partial,fuzzy_match
SURGALIGN SPINE TECHNOLOGIES,PRIVATE,PRIVATE,86,partial,fuzzy_match
ENERCON TECHNOLOGIES,PRIVATE,PRIVATE,86,partial,fuzzy_match
SEMLER TECHNOLOGIES,PRIVATE,PRIVATE,86,partial,fuzzy_match
HOLIGIC,PRIVATE,PRIVATE,86,token_sort,fuzzy_match
SIMCON INTERNATIONAL,JNJ,US,86,partial,fuzzy_match
ROCHAL TECHNOLOGIES,KMTS,US,86,partial,fuzzy_match
PROSOMNUS SLEEP TECHNOLOGIES,PRIVATE,PRIVATE,86,partial,fuzzy_match
SG ENDOSCOPY,SYK,US,86,token_set,fuzzy_match
ATLATEC,CLTN,CH,86,token_sort,fuzzy_match
VYRSA TECHNOLOGIES,PRIVATE,PRIVATE,86,partial,fuzzy_match
AUS SYSTEMS,GEHC,US,86,partial,fuzzy_match
3D SYSTEMS HEALTHCARES,SHL,DE,86,partial,fuzzy_match
ORAL CARE TECHNOLOGIES,PRIVATE,PRIVATE,86,partial,fuzzy_match
SOFTWAVE TISSUE REGENERATON TECHNOLOGIES,PRIVATE,PRIVATE,86,partial,fuzzy_match
CAPTIVA SPINE,STC,US,86,partial,fuzzy_match
BRAINMASTER TECHNOLOGIES,PRIVATE,PRIVATE,86,partial,fuzzy_match
CAPSULE TECHNOLOGIE,PRIVATE,PRIVATE,86,partial,fuzzy_match
KOSSAN INTERNATIONAL,TFX,US,86,partial,fuzzy_match
FOGLESS INTERNATIONAL,JNJ,US,86,partial,fuzzy_match
MIRION TECHNOLOGIES,PRIVATE,PRIVATE,86,partial,fuzzy_match
CAMBER SPINE TECHNOLOGIES,PRIVATE,PRIVATE,86,partial,fuzzy_match
KERR,SYK,US,86,partial,fuzzy_match
FENWAL INTERNATIONAL,TFX,US,86,partial,fuzzy_match
SMITH NEPHEW LYON,SN.,GB,86,token_set,fuzzy_match
KAVO DENTAL TECHNOLOGIES,PRIVATE,PRIVATE,86,partial,fuzzy_match
BRIUS TECHNOLOGIES,PRIVATE,PRIVATE,86,partial,fuzzy_match
GREAT LAKES DENTAL TECHNOLOGIES,PRIVATE,PRIVATE,86,partial,fuzzy_match
STIMWAVE TECHNOLOGIES,PRIVATE,PRIVATE,86,partial,fuzzy_match
ACCLARO,INlg,US,86,partial,fuzzy_match
INTERMETRO INDUSTRIES,PRIVATE,PRIVATE,85,partial,fuzzy_match
SLATER ENDOSCOPY,SYK,US,85,token_sort,fuzzy_match
INTERVASCULAR,SYK,US,85,partial,fuzzy_match
SURGICAL IMPLANT GENERATION NETWORK,PRIVATE,PRIVATE,85,partial,fuzzy_match
FERNDALE LABORATORIES,PRIVATE,PRIVATE,85,partial,fuzzy_match
SKLAR INSTRUMENTS,SYK,US,85,partial,fuzzy_match
GE HEALTHCARE TECHNOLOGIES,S<bos>,US,85,partial,fuzzy_match
GETSET SURGICAL,ALC,US,85,partial,fuzzy_match
ACCELERATE DIAGNOSTICS,ROG,CH,85,partial,fuzzy_match
GROWNSY INTERNATIONAL,TFX,US,85,token_sort,fuzzy_match
CAGENT VASCULAR,PRIVATE,PRIVATE,85,partial,fuzzy_match
VECTOR SURGICAL,ISRG,US,85,partial,fuzzy_match
NORTECH LABORATORIES,PRIVATE,PRIVATE,85,partial,fuzzy_match
DIVERSATEK HEALTHCARE,BAX,US,85,partial,fuzzy_match
BARDY DIAGNOSTICS,SHL,DE,85,partial,fuzzy_match
MICROPORT NEROTECH,853,HK,85,partial,fuzzy_match
OMEGA SURGICAL INSTRUMENTS,SYK,US,85,partial,fuzzy_match
DAVOL SURGICAL INNOVATIONS,SYK,US,85,partial,fuzzy_match
CORELINK SURGICAL,PRIVATE,PRIVATE,85,partial,fuzzy_match
ASPEN SURGICAL,PRIVATE,PRIVATE,85,token_sort,fuzzy_match
MICROLIONE SURGICAL,PRIVATE,PRIVATE,85,partial,fuzzy_match
JMS SINGAPORE,A,US,85,partial,fuzzy_match
TIDI PRODUCTS,SHL,DE,85,partial,fuzzy_match
SUNETICS INTERNATIONAL MARKETING GROUP,JNJ,US,84,partial,fuzzy_match
OSANG HEALTHCARE,PHIA,NL,84,partial,fuzzy_match
SURGICAL DYNAMICS,MDT,US,84,token_set,fuzzy_match
AMSINO HEALTHCARE,OSIS,US,84,partial,fuzzy_match
SURGICAL INNOVATIONS,MDT,US,84,token_set,fuzzy_match
AEYE HEALTH,PRIVATE,PRIVATE,84,partial,fuzzy_match
AMPLIFY SURGICAL,MDT,US,84,token_set,fuzzy_match
SIE SURGICAL INSTRUMENT ENGINEERING,MDT,US,84,token_set,fuzzy_match
SIMPLE DIAGNOSTICS,BDX,US,84,partial,fuzzy_match
GENMARK DIAGNOSTICS,ROG,CH,84,partial,fuzzy_match
EPIC INTERNATIONAL LTC,JNJ,US,84,partial,fuzzy_match
GREENWALD SURGICAL,MDT,US,84,token_set,fuzzy_match
EPIC INTERNATIONAL LT,JNJ,US,84,partial,fuzzy_match
RTI SURGICAL GERMANY,MDT,US,84,token_set,fuzzy_match
RESONANCE TECHNOLOGY,ALGN,US,84,partial,fuzzy_match
A M SURGICAL,MDT,US,84,token_set,fuzzy_match
SURGICAL SPECIALTIES,MDT,US,84,token_set,fuzzy_match
DRIVE DEVILBLISS HEALTHCARE,SHL,DE,84,partial,fuzzy_match
BOLDER SURGICAL,MDT,US,84,token_set,fuzzy_match
HEAD DENTAL,HSIC,US,84,partial,fuzzy_match
MOTOR SURGICAL INSTRUMENT AC,MDT,US,84,token_set,fuzzy_match
INOVA DIAGNOSTICS,BDX,US,84,partial,fuzzy_match
CROWN FINE SURGICAL INSTRUMENTS,MDT,US,84,token_set,fuzzy_match
CHECKPOINT SURGICAL,MDT,US,84,token_set,fuzzy_match
CAREFREE SURGICAL SPECIALTIES,MDT,US,84,token_set,fuzzy_match
BOULDER SURGICAL,MDT,US,84,token_set,fuzzy_match
A M SURGICAL SMITHTOWN NY 11787,MDT,US,84,token_set,fuzzy_match
ALLIED HEALTHCARE PRODUCTS,SHL,DE,84,token_set,fuzzy_match
MICROAIRE SURGICAL INSTRUMENTS,MDT,US,84,token_set,fuzzy_match
MICROLINE SURGICAL,MDT,US,84,token_set,fuzzy_match
3EO HEALTH,HLTH,US,84,partial,fuzzy_match
ANSELL HEALTHCARE PRODUCTS,SHL,DE,84,token_set,fuzzy_match
BRACCO DIAGNOSTICS,ROG,CH,84,partial,fuzzy_match
TRILLIANT SURGICAL D,MDT,US,84,token_set,fuzzy_match
CIPHER SURGICAL,MDT,US,84,token_set,fuzzy_match
ONPOINT SURGICAL,MDT,US,84,token_set,fuzzy_match
ASPEN SURGICAL PRODUCT,MDT,US,84,token_set,fuzzy_match
O2 CONCEPTS,TMCI,US,84,token_set,fuzzy_match
TRILLIANT SURGICAL LLCD,MDT,US,84,token_set,fuzzy_match
ENDURE INDUSTRIES,PRIVATE,PRIVATE,84,partial,fuzzy_match
LUMIRADX SAN DIEGO,PRIVATE,PRIVATE,84,token_set,fuzzy_match
MATRIX SURGICAL,MDT,US,84,token_set,fuzzy_match
TEDAN SURGICAL INNOVATIONS,MDT,US,84,token_set,fuzzy_match
IMPLANTCAST,XRAY,US,84,partial,fuzzy_match
NEW VIEW SURGICAL,MDT,US,84,token_set,fuzzy_match
DRIVE DEVILBISS HEALTHCARE,SHL,DE,84,partial,fuzzy_match
TRILLIANT SURGICAL,MDT,US,84,token_set,fuzzy_match
ASPEN SURGICAL PRODUCTS CALEDONIA,MDT,US,84,token_set,fuzzy_match
DEVILBISS HEALTHCARE,SHL,DE,84,partial,fuzzy_match
TELADOCH HEALTH,HLTH,US,84,partial,fuzzy_match
OSSEOINTEGRATION INTERNATIONAL,TFX,US,84,partial,fuzzy_match
SALVACION INTERNATIONAL,TFX,US,84,partial,fuzzy_match
OMRON HEALTHCARE,PHIA,NL,84,partial,fuzzy_match
RONIN SURGICAL,MDT,US,84,token_set,fuzzy_match
INTAKE BREATHING TECHNOLOGY,ALGN,US,84,partial,fuzzy_match
PROFESSIONAL DISPOSABLES INTERNATIONAL,JNJ,US,84,partial,fuzzy_match
JUSTRIGHT SURGICAL,MDT,US,84,token_set,fuzzy_match
AMSINO INTERNATIONAL,JNJ,US,84,partial,fuzzy_match
ASPEN SURGICAL PRODUCTS,MDT,US,84,token_set,fuzzy_match
HONGKONG MAIDA TECHNOLOGY,ALGN,US,84,partial,fuzzy_match
FINE SURGICAL INSTRUMENTS,MDT,US,84,token_set,fuzzy_match
SURGICAL SPECIALTIES MEXICO,MDT,US,84,token_set,fuzzy_match
KIRWAN SURGICAL PRODUCTS,MDT,US,84,token_set,fuzzy_match
GRAND HEALTHCARE,PHIA,NL,84,partial,fuzzy_match
KI MOBILITY,PRIVATE,PRIVATE,84,token_set,fuzzy_match
LENOX MACLAREN SURGICAL,MDT,US,84,token_set,fuzzy_match
SURGICAL DIRECT,MDT,US,84,token_set,fuzzy_match
THINK SURGICAL,MDT,US,84,token_set,fuzzy_match
TOTAL RESOURCES INTERNATIONAL,JNJ,US,84,partial,fuzzy_match
ALIGNTECH MEXICO S R L C V,ICUI,US,84,partial,fuzzy_match
INFINITY LABORATORIES,PRIVATE,PRIVATE,83,token_set,fuzzy_match
BBRAUN,PRIVATE,PRIVATE,83,partial,fuzzy_match
W AND H,PRIVATE,PRIVATE,83,token_set,fuzzy_match
EUROMI,BSX,US,83,partial,fuzzy_match
EPIC SYSTEMS,PHIA,NL,83,partial,fuzzy_match
EPIX THERAPEUTICS,MDT,US,83,token_set,fuzzy_match
ESSEX INDUSTRIES,STE,US,83,partial,fuzzy_match
SB KAWASUMI LABORATORIES,PRIVATE,PRIVATE,83,token_set,fuzzy_match
JAN MAO INDUSTRIES,STE,US,83,partial,fuzzy_match
RANFAC,XRAY,US,83,partial,fuzzy_match
OPSENS,JNJ,US,83,partial,fuzzy_match
OSTIAL,PHIA,NL,83,partial,fuzzy_match
OSTEOPORE INTERNATIONAL,TFX,US,83,partial,fuzzy_match
NOVO NORDISK,PRIVATE,PRIVATE,83,partial,fuzzy_match
HOLLISTER INCOPORATED,STE,US,83,partial,fuzzy_match
3SPINE,JNJ,US,83,partial,fuzzy_match
ABOBTT,ABT,US,83,token_sort,fuzzy_match
ORGANOGENESIS,INGN,US,83,partial,fuzzy_match
VYAIRE PALM SPRINGS,ABBV,US,83,partial,fuzzy_match
VITALTEC,CLTN,CH,83,partial,fuzzy_match
VAPORE,MDT,US,83,partial,fuzzy_match
OWENS AND MINOR DISTRIBUTION OM45,PRIVATE,PRIVATE,83,partial,fuzzy_match
OWENS AND MINOR DISTRIBUTION OM44,PRIVATE,PRIVATE,83,partial,fuzzy_match
PAYER INDUSTRIES HUNGARY,STE,US,83,partial,fuzzy_match
KOSSAN LATEX INDUSTRIES,STE,US,83,partial,fuzzy_match
GALDERMA LABORATORIES L P,PRIVATE,PRIVATE,83,token_set,fuzzy_match
WYETH PHARMACEUTICALS,PRIVATE,PRIVATE,83,token_set,fuzzy_match
WOOSHIN LABOTTACH,ABT,US,83,partial,fuzzy_match
VOUPRE,NVCR,US,83,partial,fuzzy_match
GMAX INDUSTRIES,STE,US,83,partial,fuzzy_match
STARKEY LABORATORIES,PRIVATE,PRIVATE,83,token_set,fuzzy_match
VIVOS THERAPEUTICS,MDT,US,83,partial,fuzzy_match
EXACT SCIENCE LABORATORIES,PRIVATE,PRIVATE,83,token_set,fuzzy_match
GAYMAR INDUSTRIES,STE,US,83,partial,fuzzy_match
FH INDUSTRIE,PRIVATE,PRIVATE,83,partial,fuzzy_match
KEYSTONE INDUSTRIES,STE,US,83,partial,fuzzy_match
GLADERMA LABORATORIES L P,PRIVATE,PRIVATE,83,token_set,fuzzy_match
GLIDEWELL LABORATORIES,PRIVATE,PRIVATE,83,token_set,fuzzy_match
STERICYCLE,STE,US,83,partial,fuzzy_match
PREMIER DEAD SEA COSMETIC LABORATORIES,PRIVATE,PRIVATE,83,token_set,fuzzy_match
CIONIC,PHI,NL,83,partial,fuzzy_match
OWENS AND MINOR DISTRIBUTION,PRIVATE,PRIVATE,83,partial,fuzzy_match
THERMOFISHER,4543,JP,83,partial,fuzzy_match
LABORATORIES FARMALAN,ALC,US,83,partial,fuzzy_match
LINEMASTER SWITCH,STE,US,83,partial,fuzzy_match
LEICA MICROSYSTEMS,DHR,US,83,partial,fuzzy_match
STERIPACK USA,STE,US,83,partial,fuzzy_match
PEAR THERAPEUTICS,MDT,US,83,token_set,fuzzy_match
SUN PHARMACEUTICAL INDUSTRIES,STE,US,83,partial,fuzzy_match
INTEGRUM,4543,JP,83,partial,fuzzy_match
SINCLAIR PHARMACEUTICALS,PRIVATE,PRIVATE,83,partial,fuzzy_match
INJECTION SAFETY INDUSTRIES,STE,US,83,partial,fuzzy_match
HEALTHMARK INDUSTRIES,STE,US,83,partial,fuzzy_match
CODMAN,NVO,DK,83,partial,fuzzy_match
PREMIER DENTAL PRODUCTS,XRAY,US,83,token_set,fuzzy_match
NORMATEC INDUSTRIES LP,STE,US,83,partial,fuzzy_match
ICOTEC,PRIVATE,PRIVATE,83,partial,fuzzy_match
ALN R L,MDT,US,83,partial,fuzzy_match
ANTERIS AUS OPERATIONS,STE,US,83,partial,fuzzy_match
HSINER,PRIVATE,PRIVATE,83,partial,fuzzy_match
DRUCKER DIAGNOSTICS,ROG,CH,83,token_sort,fuzzy_match
LUPIN PHARMACEUTICALS,PRIVATE,PRIVATE,83,token_set,fuzzy_match
R AND D BATTERIES,STE,US,83,partial,fuzzy_match
REGENX,EMBC,US,83,partial,fuzzy_match
GAMBRO INDUSTRIES,STE,US,83,partial,fuzzy_match
MICROVERSION,4552,JP,83,token_sort,fuzzy_match
EDLAW PHARMACEUTICALS,PRIVATE,PRIVATE,83,token_set,fuzzy_match
NATERA,7733,JP,83,partial,fuzzy_match
NANO HEARING TECH OPCO,GN,DK,83,partial,fuzzy_match
AXENA HEALTH,BAX,US,83,partial,fuzzy_match
OMNIS HEALTH,SHL,DE,83,partial,fuzzy_match
S S WHITE TECHNOLOGIES,IRTC,US,83,partial,fuzzy_match
SECHRIST INDUSTRIES,STE,US,83,partial,fuzzy_match
OYSTERSHELL,STE,US,83,partial,fuzzy_match
PARKER LABORATORIES,PRIVATE,PRIVATE,83,token_set,fuzzy_match
OPHTEC,ATEC,US,83,partial,fuzzy_match
VENITI,4552,JP,83,partial,fuzzy_match
OWENS MINOR DISTRIBUTION,PRIVATE,PRIVATE,83,partial,fuzzy_match
ARTIVON,MDT,US,83,partial,fuzzy_match
TORAY INDUSTRIES,STE,US,83,partial,fuzzy_match
TISSUE SCIENCE LABORATORIES,PRIVATE,PRIVATE,83,token_set,fuzzy_match
BUDGET HEARING AIDS,GN,DK,83,partial,fuzzy_match
VITAL CARE INDUSTRIES,STE,US,83,partial,fuzzy_match
ELUTIA,PRIVATE,PRIVATE,83,partial,fuzzy_match
AESTHETIC TECHNOLOGY,PRIVATE,PRIVATE,83,partial,fuzzy_match
BOSMA INDUSTRIES FOR THE BLIND,STE,US,83,partial,fuzzy_match
KANEKA CORPORETION,JNJ,US,83,partial,fuzzy_match
THERMO FISHER SCIENTIFIC,4543,JP,83,partial,fuzzy_match
TEVA PHARMACEUTICAL INDUSTRIES,STE,US,83,partial,fuzzy_match
STEALTH PRODUCTS,XRAY,US,83,partial,fuzzy_match
POLYGANICS,BSX,US,83,partial,fuzzy_match
NOVO NORDISK A,PRIVATE,PRIVATE,83,partial,fuzzy_match
CROSSTEX INTERNATIONAL,JNJ,US,83,partial,fuzzy_match
MILLAR,UTHR,US,83,partial,fuzzy_match
CRITIKON MEXICO S R L C V,STE,US,83,partial,fuzzy_match
TRINITY STERILE,STE,US,83,partial,fuzzy_match
DENTIS,XRAY,US,83,partial,fuzzy_match
MGS GROUP NORTH AMERICA,PHG,NL,83,partial,fuzzy_match
BTL INDUSTRIES JSC,STE,US,83,partial,fuzzy_match
CADWELL INDUSTRIES,STE,US,83,partial,fuzzy_match
CONTEC,AXNX,US,83,partial,fuzzy_match
ULTHERA,DHR,US,83,partial,fuzzy_match
CONTURA INTERNATIONAL A,TFX,US,83,partial,fuzzy_match
HOLLISTER INCROPORATED,STE,US,83,partial,fuzzy_match
CORIDS,PRIVATE,PRIVATE,83,token_sort,fuzzy_match
SOBERLINK HEALTHCARE,PRIVATE,PRIVATE,83,partial,fuzzy_match
SMV SCIENTIFIC,BSX,US,83,token_set,fuzzy_match
I SENS,JNJ,US,83,partial,fuzzy_match
SENTEC,PRIVATE,PRIVATE,83,partial,fuzzy_match
CURRENT HEALTH,HLTH,US,83,token_sort,fuzzy_match
CORTEX,JNJ,US,83,partial,fuzzy_match
MERITS HEALTH INDUSTRIES,STE,US,83,partial,fuzzy_match
DONAWA LIFESCIENCE,EW,US,83,partial,fuzzy_match
COM HEALTHCARE,BAX,US,83,token_set,fuzzy_match
COMEPA INDUSTRIES,STE,US,83,partial,fuzzy_match
UPDATE ACCORDINGLY,PRIVATE,PRIVATE,83,partial,fuzzy_match
SHIELD,IART,US,83,partial,fuzzy_match
KCI USA,MDT,US,83,partial,fuzzy_match
KATENA PRODUCTS,FTV,US,83,partial,fuzzy_match
KINOVA,DRIO,US,83,partial,fuzzy_match
ARXIUM,NDSN,US,83,partial,fuzzy_match
METRIC,PHG,NL,83,partial,fuzzy_match
MYLAN PHARMACEUTICALS,PRIVATE,PRIVATE,83,token_set,fuzzy_match
BOEHRINGER LABORATORIES,PRIVATE,PRIVATE,83,token_set,fuzzy_match
BRANDT INDUSTRIES,STE,US,83,partial,fuzzy_match
COLLEGE PARK INDUSTRIES,STE,US,83,partial,fuzzy_match
NAMIC INDUSTRIES,STE,US,83,partial,fuzzy_match
MERITS HEALTHCARE INDUSTRIES,STE,US,83,partial,fuzzy_match
A AND I INDUSTRIES,STE,US,83,partial,fuzzy_match
ACUTE INNOVATIONS,DRIO,US,82,partial,fuzzy_match
EBR SYSTEMS,PRIVATE,PRIVATE,82,partial,fuzzy_match
VALENTINE INTERNATIONAL,BAX,US,82,partial,fuzzy_match
B BRAUN DOMINICAN REPUBLIC,CTEC,GB,82,token_set,fuzzy_match
PACIRA PHARMACEUTICALS,PRIVATE,PRIVATE,82,partial,fuzzy_match
PALMERO HEALTHCARE,BAX,US,82,partial,fuzzy_match
STATSURE DIAGNOSTIC SYSTEMS,ROG,CH,82,partial,fuzzy_match
WELLSPECT HELATHCARE,SNN,US,82,partial,fuzzy_match
JOHNSON AND JOHNSON CONSUMER,JNJ,US,82,partial,fuzzy_match
DRIVE HEALTH CARE,BAX,US,82,partial,fuzzy_match
3D SYSTEMS,HSIC,US,82,token_set,fuzzy_match
OSSEUS FUSION SYSTEMS,PRIVATE,PRIVATE,82,partial,fuzzy_match
OON RESOURCES,PRIVATE,PRIVATE,82,token_set,fuzzy_match
BRUDER HEALTHCARE,BAX,US,82,token_sort,fuzzy_match
AUDIEN HEARING,GN,DK,82,partial,fuzzy_match
OCCLUTECH INTERNATIONAL,MOVE,CH,82,partial,fuzzy_match
FUJI SYSTEMS,PRIVATE,PRIVATE,82,partial,fuzzy_match
FOUNDATION CONSUMER HEALTHCARE,SHL,DE,82,partial,fuzzy_match
MICROPORT NAVIBOT,853,HK,82,token_set,fuzzy_match
MICROPORT NEUROTECH,853,HK,82,token_set,fuzzy_match
BINX HEALTH,CAH,US,82,partial,fuzzy_match
LIFE SPINE,PRIVATE,PRIVATE,82,partial,fuzzy_match
OSSEUS FUSION SYSTEM,PRIVATE,PRIVATE,82,partial,fuzzy_match
GC AMERICA,PHG,NL,82,token_set,fuzzy_match
NEUROPACE,PRIVATE,PRIVATE,82,partial,fuzzy_match
ALYDIA HEALTH,CAH,US,82,partial,fuzzy_match
JOERNS HEALTHCARE,SHL,DE,82,partial,fuzzy_match
CDR SYSTEMS,PHIA,NL,82,partial,fuzzy_match
GLO SCIENCE,BDX,US,82,partial,fuzzy_match
HAGER MEISENGER,PRIVATE,PRIVATE,82,token_sort,fuzzy_match
AXIS SHIELD DIAGNOSTICS,ROG,CH,82,partial,fuzzy_match
HERO HEALTH,BAX,US,82,partial,fuzzy_match
HAGES MEISINGER,PRIVATE,PRIVATE,82,token_sort,fuzzy_match
TITAN SPINE,PRIVATE,PRIVATE,82,partial,fuzzy_match
ANAVASI DIAGNOSTICS,ABT,US,82,partial,fuzzy_match
THREE BEARS HEALTHCARE TECHNOLOGY,BAX,US,82,partial,fuzzy_match
COPAN ITALIA,LIVN,US,82,partial,fuzzy_match
CRYOCONCEPTS,MMM,US,82,partial,fuzzy_match
CHAMBERLAIN TECHNOLOGIES,S<bos>,US,81,partial,fuzzy_match
BEIJING UNT TECHNOLOGY,ALGN,US,81,partial,fuzzy_match
POSEY S R L C V,ICUI,US,81,partial,fuzzy_match
SPD SWISS PRECISION DIAGNOSTICS,ROG,CH,81,partial,fuzzy_match
BOSS INSTRUMENTS,SYK,US,81,token_set,fuzzy_match
ENDOTHERAPEUTICS,MDT,US,81,partial,fuzzy_match
LEXINGTON INTERNATIONAL,TFX,US,81,token_set,fuzzy_match
RYTHMLINK INTERNATIONAL,TFX,US,81,token_set,fuzzy_match
PHASE SCIENTIFIC INTERNATIONAL,TFX,US,81,token_set,fuzzy_match
VISCO TECHNOLOGY,SYK,US,81,partial,fuzzy_match
TAIDOC TECHNOLOGY,ALGN,US,81,partial,fuzzy_match
D T DAVIS ENTERPRISES DBA HOVERTECH INTERNATIONAL,TFX,US,81,token_set,fuzzy_match
RHYTHMLINK INTERNATIONAL,TFX,US,81,token_set,fuzzy_match
HONEYWELL INTERNATIONAL,TFX,US,81,token_set,fuzzy_match
HIGH TECHNOLOGY PRODUCTS,ALGN,US,81,partial,fuzzy_match
DONGGUAN CITY SINOSHINE TECHNOLOGY,ALGN,US,81,partial,fuzzy_match
EXELINT INTERNATIONAL,TFX,US,81,token_set,fuzzy_match
CW INTERNATIONAL SALES,TFX,US,81,token_set,fuzzy_match
CARE ESSENTIALS INTERNATIONAL PVT,TFX,US,81,token_set,fuzzy_match
PRODIGY DIABETES CARE,RHHVF,US,81,token_set,fuzzy_match
VERILY LIFE SCIENCES,IART,US,81,partial,fuzzy_match
GUANGDONG PRESTIGE TECHNOLOGY,ALGN,US,81,partial,fuzzy_match
DATA INNOVATIONS,DRIO,US,81,partial,fuzzy_match
SHOULDER INNOVATIONS,DRIO,US,81,partial,fuzzy_match
TRULY INSTRUMENT,SYK,US,81,partial,fuzzy_match
NIRA INNOVATIONS,DRIO,US,81,token_set,fuzzy_match
ELEKTA INSTRUMENTS,SYK,US,81,partial,fuzzy_match
ACCESS VASCULAR,PRIVATE,PRIVATE,81,partial,fuzzy_match
AMNEAL PHARMACEUTICALS,PRIVATE,PRIVATE,81,token_set,fuzzy_match
MILEY TECHNOLOGY,SYK,US,81,partial,fuzzy_match
NINGBO BEHEALTHY TECHNOLOGY GROUP,ALGN,US,81,partial,fuzzy_match
GIVEN IMAGING VIETNAM,PRIVATE,PRIVATE,81,token_sort,fuzzy_match
INTERNATIONAL SCIENCE AND TECHNOLOGY LP,ALGN,US,81,partial,fuzzy_match
BEAVER VISITEC INTERNATIONAL,TFX,US,81,token_set,fuzzy_match
ABRASIVE TECHNOLOGY,ALGN,US,81,partial,fuzzy_match
OLYMPUS AMERICAS,7733,JP,81,partial,fuzzy_match
COPIOUS INTERNATINAL,JNJ,US,81,partial,fuzzy_match
TIANJIN HUAHONG TECHNOLOGY,ALGN,US,81,partial,fuzzy_match
NEOTECH PRODUCTS,SHL,DE,81,partial,fuzzy_match
HOVERTECH INTERNATIONAL,TFX,US,81,token_set,fuzzy_match
MIRACLEAN TECHNOLOGY,ALGN,US,81,partial,fuzzy_match
AMC,PRIVATE,PRIVATE,80,partial,fuzzy_match
CARELUST,PRIVATE,PRIVATE,80,partial,fuzzy_match
MOLNYCK HEALTH CARE,HLTH,US,80,partial,fuzzy_match
MORTARA INSTRUMENT,XRAY,US,80,partial,fuzzy_match
MOSIE,BDX,US,80,partial,fuzzy_match
BRIDGES CONSUMER HEALTHCARE,HLTH,US,80,partial,fuzzy_match
CERAPEDICS,MDT,US,80,partial,fuzzy_match
ASTRA TECH,PRIVATE,PRIVATE,80,partial,fuzzy_match
CLARIUS MOBILE HEALTH,HLTH,US,80,partial,fuzzy_match
COLONOSCOPE AND ACCESSORIES FLEXIBLE,ITGR,US,80,partial,fuzzy_match
MORIA,7733,JP,80,partial,fuzzy_match
ARINETA,XRAY,US,80,partial,fuzzy_match
ARTHROSEURFACE,QDEL,US,80,partial,fuzzy_match
ARCOMA,BAYN,DE,80,partial,fuzzy_match
ARTHROSURFACE,QDEL,US,80,partial,fuzzy_match
MOLNLYCK HEALTH CARE,HLTH,US,80,partial,fuzzy_match
CONCENTRIC HEALTH ALLIANCE,HLTH,US,80,partial,fuzzy_match
UNETIXS VASCULAR,PRIVATE,PRIVATE,80,partial,fuzzy_match
UNITED STATES ENDOSCOPY GROUP,ITGR,US,80,partial,fuzzy_match
BONAFIDE HEALTH,HLTH,US,80,partial,fuzzy_match
CORNEAT VISION,PRIVATE,PRIVATE,80,partial,fuzzy_match
UVISION 360,BDX,US,80,partial,fuzzy_match
CORNEAGEN,PRIVATE,PRIVATE,80,partial,fuzzy_match
CORDX,PRIVATE,PRIVATE,80,partial,fuzzy_match
MICRO TECH,MDT,US,80,partial,fuzzy_match
CERUS,PRIVATE,PRIVATE,80,partial,fuzzy_match
BRONCHOSCOPE AND ACCESSORIES,ITGR,US,80,partial,fuzzy_match
MICRO ESSENTIAL LABORATORY,QDEL,US,80,partial,fuzzy_match
MOBIUS MOBILITY,PRM,US,80,token_set,fuzzy_match
MEMPHIS RTG CONTRACT,XRAY,US,80,partial,fuzzy_match
MINDRAY DS USA,XRAY,US,80,partial,fuzzy_match
BARD PERIPHERAL TECHNOLOGIES,S<bos>,US,80,partial,fuzzy_match
CENTER HEALTH,HLTH,US,80,partial,fuzzy_match
CERAMENT BONE VOID FILLER,GMED,US,80,partial,fuzzy_match
B BRAUN INTERVENTIONAL SYSTEMS,XRAY,US,80,partial,fuzzy_match
UKN,ZBH,US,80,partial,fuzzy_match
BELMONT INSTRUMENT,XRAY,US,80,partial,fuzzy_match
LESSPINE,PRIVATE,PRIVATE,80,partial,fuzzy_match
LENSAR,COH,AU,80,partial,fuzzy_match
LORDE AND BELLE,PRIVATE,PRIVATE,80,partial,fuzzy_match
LIFENET HEALTH,HLTH,US,80,partial,fuzzy_match
MAGELLAN DIAGNOSTICS,ABT,US,80,partial,fuzzy_match
INNOVOYCE,NVCR,US,80,partial,fuzzy_match
ACORN STAIRLIFTS,PRIVATE,PRIVATE,80,partial,fuzzy_match
KATALYST INTERACTIVE,XRAY,US,80,partial,fuzzy_match
DEXTA,ZBH,US,80,partial,fuzzy_match
GE HEALTHCARE COILS,HLTH,US,80,partial,fuzzy_match
